"X","Species","Type","site","lat","lon","alt","Biome","year","tree","DOY","MAT","Chill0_5","Chill_5_5","Chill_5_0","Chill_10_0","Force5s","photoperiod","scPDSI1","scPDSI2","scPDSI3","scPDSI4","scPDSI5","scPDSI6","scPDSI_p","SPEI1m1","SPEI1m2","SPEI1m3","SPEI1m4","SPEI1m5","SPEI1m6","SPEI1m_p","SPEI3m1","SPEI3m2","SPEI3m3","SPEI3m4","SPEI3m5","SPEI3m6","SPEI3m_p","SPEI6m1","SPEI6m2","SPEI6m3","SPEI6m4","SPEI6m5","SPEI6m6","SPEI6m_p","Precip","PrecipDOY"
"1087","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2004,5,166,-0.23716416213388,37,88,51,78,132.60161216795,16.07,-0.33,-0.76,-0.76,0.23,0.57,1.12,0.57,-0.88412,-0.46206,0.014508,0.59783,0.73579,0.81119,0.73579,0.86258,0.55205,-0.84602,-0.063832,0.77094,1.0166,0.77094,0.93678,0.27093,0.78218,0.58295,0.77938,0.4205,0.77938,843,295.3
"1088","PCMA","Late","BER",48.85,-70.33333333,611,"Boreal",2011,170,176,0.825703653038356,41,85,44,82,248.984986372672,15.96,1.83,1.48,3.04,3.06,3.96,3.82,3.82,-1.1433,-0.58366,1.7835,0.78065,1.4796,0.63652,0.63652,-0.26359,-0.46421,0.39212,1.1857,1.8995,1.5184,1.5184,1.2617,1.1096,0.41123,0.63781,1.2203,1.2992,1.2992,848.9,344.3
"1089","PCMA","Late","BER",48.85,-70.33333333,611,"Boreal",2012,103,150,1.67167235886612,39,85,46,84,156.113897182367,15.62,2.44,1.75,1.11,1.78,1.95,3.6,1.95,-0.12753,-0.9103,-0.1037,1.1699,0.7389,1.6994,0.7389,-0.35376,-0.62877,-0.70168,0.12203,0.96068,1.9789,0.96068,-0.14966,-0.97316,-0.90599,-0.18362,0.30284,1.2213,0.30284,764.5,209.5
"1090","PCMA","Late","BER",48.85,-70.33333333,611,"Boreal",2008,154,162,0.232763879825137,35,66,31,66,133.447006207859,15.89,2.87,3.66,4.89,5.08,4.12,5.23,4.12,0.056881,0.21419,1.7154,1.7518,-0.022114,1.4484,-0.022114,0.82695,0.42405,1.1922,1.8548,1.6971,1.7905,1.6971,1.8878,1.1817,1.4887,1.6943,1.3758,1.8455,1.3758,661.3,65.8
"1091","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2010,54,142,1.59651826467945,36,89,53,91,86.1269568994221,15.61,-0.2,-0.23,-0.91,-1.76,-2.04,-2.22,-2.04,-0.48871,-0.07749,-0.55728,-0.47117,-0.070445,-0.18292,-0.070445,0.99125,1.2345,-0.72606,-0.74725,-0.51011,-0.36389,-0.51011,0.7053,0.62707,0.63093,0.24264,0.36943,-0.70198,0.36943,701.2,119.2
"1092","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2002,17,154,-0.099437592258721,35,74,39,79,17.1585866683466,15.86,-1.63,0.53,0.59,0.92,0.9,-0.24,0.9,-1.0724,0.85473,0.68731,0.44914,-0.042845,-0.17693,-0.042845,-0.60056,-0.31278,0.13582,1.0277,0.49595,-0.084704,0.49595,0.12863,0.50666,1.1339,0.13213,0.073507,-0.021626,0.073507,850.5,256.6
"1093","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2014,11,158,-3.04750602743562,23,42,19,46,128.38427756704,16.66,-0.83,-0.79,-0.84,-0.71,-1.02,-1.6,-1.02,-1.7231,-1.6292,-2.0565,0.13263,-1.4129,0.32605,-1.4129,-1.2002,-1.6452,-2.3436,-1.8716,-2.1379,-0.43398,-2.1379,-1.0049,-2.0061,-1.8953,-1.6801,-2.1002,-1.8458,-2.1002,NA,NA
"1094","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2014,12,197,-3.04750602743562,23,42,19,46,476.170503428278,16.29,-0.83,-0.79,-0.84,-0.71,-1.02,-1.6,-1.78,-1.7231,-1.6292,-2.0565,0.13263,-1.4129,0.32605,0.027283,-1.2002,-1.6452,-2.3436,-1.8716,-2.1379,-0.43398,-0.47003,-1.0049,-2.0061,-1.8953,-1.6801,-2.1002,-1.8458,-1.3387,NA,NA
"1095","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2014,13,156,-3.04750602743562,23,42,19,46,110.368859896853,16.61,-0.83,-0.79,-0.84,-0.71,-1.02,-1.6,-1.02,-1.7231,-1.6292,-2.0565,0.13263,-1.4129,0.32605,-1.4129,-1.2002,-1.6452,-2.3436,-1.8716,-2.1379,-0.43398,-2.1379,-1.0049,-2.0061,-1.8953,-1.6801,-2.1002,-1.8458,-2.1002,NA,NA
"1096","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2012,19,160,-1.54129687375683,30,66,36,63,144.672606966531,16.7,0.47,0.45,0.61,-0.31,-0.62,-0.79,-0.62,0.26441,-0.012622,0.39841,2.0644,1.5407,1.9951,1.5407,-0.60882,0.077455,0.27575,1.4826,2.0701,2.3427,2.0701,-0.023471,-0.50951,-1.2009,0.36607,1.5953,2.2661,1.5953,602.2,132.3
"1097","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2012,20,160,-1.54129687375683,30,66,36,63,144.672606966531,16.7,0.47,0.45,0.61,-0.31,-0.62,-0.79,-0.62,0.26441,-0.012622,0.39841,2.0644,1.5407,1.9951,1.5407,-0.60882,0.077455,0.27575,1.4826,2.0701,2.3427,2.0701,-0.023471,-0.50951,-1.2009,0.36607,1.5953,2.2661,1.5953,602.2,132.3
"1098","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2010,69,146,1.59651826467945,36,89,53,91,143.691701496965,15.76,-0.2,-0.23,-0.91,-1.76,-2.04,-2.22,-2.04,-0.48871,-0.07749,-0.55728,-0.47117,-0.070445,-0.18292,-0.070445,0.99125,1.2345,-0.72606,-0.74725,-0.51011,-0.36389,-0.51011,0.7053,0.62707,0.63093,0.24264,0.36943,-0.70198,0.36943,701.2,134.7
"1099","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2004,1,166,1.00287406122865,37,80,43,74,195.948979312169,15.84,-0.74,-1.49,-1.65,0.12,0.24,0.49,0.24,-0.91715,-0.59604,-0.028166,0.54562,0.65719,0.77609,0.65719,1.0441,0.76095,-0.83289,-0.062253,0.65747,1.0343,0.65747,0.99342,0.15859,0.75313,0.67933,0.85635,0.32988,0.85635,729.5,260.6
"1100","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2010,51,142,3.2722899541863,55,97,42,80,118.270528355699,15.47,-0.51,-0.72,-1.42,-2.02,-2.27,-2.39,-2.27,-0.7274,-0.27308,-0.62584,-0.84024,0.035396,-0.23493,0.035396,0.5537,0.65671,-0.97671,-1.0605,-0.67783,-0.52709,-0.67783,0.41514,0.27415,0.16051,-0.25638,-0.040818,-0.98926,-0.040818,627.6,138.4
"1101","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2013,162,157,-0.83629566200274,25,64,39,81,147.444524157431,16.09,0.49,0.42,0.25,0.27,0.82,1.42,0.82,0.16988,-1.0837,-0.70351,0.072228,1.5261,0.53854,1.5261,-0.57549,0.061907,-0.92383,-0.99645,0.96177,1.1463,0.96177,-0.40281,-0.40528,-0.56833,-0.98187,0.65786,0.62493,0.65786,NA,NA
"1102","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2013,169,142,-0.83629566200274,25,64,39,81,81.1899500797349,15.62,0.49,0.42,0.25,0.27,0.82,1.42,0.82,0.16988,-1.0837,-0.70351,0.072228,1.5261,0.53854,1.5261,-0.57549,0.061907,-0.92383,-0.99645,0.96177,1.1463,0.96177,-0.40281,-0.40528,-0.56833,-0.98187,0.65786,0.62493,0.65786,NA,NA
"1103","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2009,70,170,-1.24971828476986,39,73,34,59,137.892398601684,16.26,1.96,2.08,1.44,1.19,1.24,0.48,0.48,-1.1121,0.27178,0.83139,0.29888,0.86928,-1.431,-1.431,0.33718,0.54445,-0.16309,0.67949,1.0568,-0.36655,-0.36655,-0.7224,0.4225,0.60038,0.58786,0.98885,-0.40259,-0.40259,575.5,135.9
"1104","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2014,105,162,-1.42537911300548,24,43,19,55,204.594855726778,16.18,-0.6,-0.75,-0.59,-0.33,-0.09,-0.66,-0.09,-1.8728,-1.2281,-1.0212,0.16815,-0.28581,-0.31927,-0.28581,-1.1673,-1.5673,-1.9019,-1.161,-0.57156,-0.34529,-0.57156,2.8284e-05,-1.3428,-1.3496,-1.4019,-1.338,-1.4938,-1.338,529.6,69.1
"1105","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2012,15,160,-1.54129687375683,30,66,36,63,144.672606966531,16.7,0.47,0.45,0.61,-0.31,-0.62,-0.79,-0.62,0.26441,-0.012622,0.39841,2.0644,1.5407,1.9951,1.5407,-0.60882,0.077455,0.27575,1.4826,2.0701,2.3427,2.0701,-0.023471,-0.50951,-1.2009,0.36607,1.5953,2.2661,1.5953,602.2,132.3
"1106","PCMA","Late","BER",48.85,-70.33333333,611,"Boreal",2010,170,156,2.37125000013973,43,100,57,95,193.546156539654,15.79,-0.59,-0.97,-1.01,-1.38,-1.65,0.76,-1.65,-1.0529,-0.5014,-0.541,-0.66696,0.030104,0.38957,0.030104,0.28991,0.086147,-1.2391,-0.96368,-0.65806,-0.1757,-0.65806,0.11979,0.024291,-0.020129,-0.44743,-0.35723,-0.92056,-0.35723,589.4,81.8
"1107","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2003,5,150,0.311012557079452,25,49,24,56,147.645633748321,15.74,-2.56,-2.4,-2.51,0.69,-0.95,-0.82,-0.95,-1.6015,-0.081816,-0.97239,1.1793,-1.2708,0.63657,-1.2708,-1.1286,-1.4898,-1.4726,-0.033133,-0.76517,0.14418,-0.76517,-1.1869,-0.75215,-1.2607,-0.84948,-1.4382,-0.80947,-1.4382,927.9,140.6
"1108","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2003,14,146,0.311012557079452,25,49,24,56,115.649247955625,15.61,-2.56,-2.4,-2.51,0.69,-0.95,-0.82,-0.95,-1.6015,-0.081816,-0.97239,1.1793,-1.2708,0.63657,-1.2708,-1.1286,-1.4898,-1.4726,-0.033133,-0.76517,0.14418,-0.76517,-1.1869,-0.75215,-1.2607,-0.84948,-1.4382,-0.80947,-1.4382,927.9,128.4
"1109","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2003,15,146,0.311012557079452,25,49,24,56,115.649247955625,15.61,-2.56,-2.4,-2.51,0.69,-0.95,-0.82,-0.95,-1.6015,-0.081816,-0.97239,1.1793,-1.2708,0.63657,-1.2708,-1.1286,-1.4898,-1.4726,-0.033133,-0.76517,0.14418,-0.76517,-1.1869,-0.75215,-1.2607,-0.84948,-1.4382,-0.80947,-1.4382,927.9,128.4
"1110","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2003,17,153,0.311012557079452,26,50,24,56,153.632851661807,15.83,-2.56,-2.4,-2.51,0.69,-0.95,-0.82,-0.95,-1.6015,-0.081816,-0.97239,1.1793,-1.2708,0.63657,-1.2708,-1.1286,-1.4898,-1.4726,-0.033133,-0.76517,0.14418,-0.76517,-1.1869,-0.75215,-1.2607,-0.84948,-1.4382,-0.80947,-1.4382,927.9,142.3
"1111","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2003,23,146,1.09726786791507,31,61,30,65,101.166130741391,15.41,-2.35,0.09,0.17,0.23,0.02,0.03,0.02,-2.1693,-0.14217,-1.1646,1.1432,-1.1378,0.53103,-1.1378,-1.6253,-1.9814,-1.8528,-0.050766,-0.68341,0.13657,-0.68341,-1.9203,-1.5062,-1.7363,-1.1405,-1.7867,-0.99241,-1.7867,698.4,149.4
"1112","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2003,21,153,0.311012557079452,26,50,24,56,153.632851661807,15.83,-2.56,-2.4,-2.51,0.69,-0.95,-0.82,-0.95,-1.6015,-0.081816,-0.97239,1.1793,-1.2708,0.63657,-1.2708,-1.1286,-1.4898,-1.4726,-0.033133,-0.76517,0.14418,-0.76517,-1.1869,-0.75215,-1.2607,-0.84948,-1.4382,-0.80947,-1.4382,927.9,142.3
"1113","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2003,25,153,0.311012557079452,26,50,24,56,153.632851661807,15.83,-2.56,-2.4,-2.51,0.69,-0.95,-0.82,-0.95,-1.6015,-0.081816,-0.97239,1.1793,-1.2708,0.63657,-1.2708,-1.1286,-1.4898,-1.4726,-0.033133,-0.76517,0.14418,-0.76517,-1.1869,-0.75215,-1.2607,-0.84948,-1.4382,-0.80947,-1.4382,927.9,142.3
"1114","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2004,6,159,1.00287406122865,37,80,43,74,141.788319887683,15.74,-0.74,-1.49,-1.65,0.12,0.24,0.49,0.24,-0.91715,-0.59604,-0.028166,0.54562,0.65719,0.77609,0.65719,1.0441,0.76095,-0.83289,-0.062253,0.65747,1.0343,0.65747,0.99342,0.15859,0.75313,0.67933,0.85635,0.32988,0.85635,729.5,247.7
"1115","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2011,245,160,2.9314085009589,34,77,43,77,232.07768593932,15.77,1.75,1.54,2.93,3.06,4.08,3.98,4.08,-1.2292,-0.64057,1.8573,0.6128,1.3194,0.46013,1.3194,-0.66149,-0.75006,0.47668,1.2057,1.8213,1.3076,1.8213,1.2604,1.055,0.078668,0.43062,1.1018,1.1846,1.1018,1002.2,339.5
"1116","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2013,170,148,-0.83629566200274,25,64,39,81,101.782651489702,15.84,0.49,0.42,0.25,0.27,0.82,1.42,0.82,0.16988,-1.0837,-0.70351,0.072228,1.5261,0.53854,1.5261,-0.57549,0.061907,-0.92383,-0.99645,0.96177,1.1463,0.96177,-0.40281,-0.40528,-0.56833,-0.98187,0.65786,0.62493,0.65786,NA,NA
"1117","PCMA","Late","BER",48.85,-70.33333333,611,"Boreal",2004,17,167,-0.906317167617486,35,83,48,83,108.991719662577,15.94,-0.81,-1.62,-1.85,-1.45,-1.3,-0.79,-1.3,-0.8049,-0.77077,-0.14786,0.78697,0.94403,0.81598,0.94403,0.81766,0.37242,-1.0288,-0.098906,0.86852,1.312,0.86852,1.0146,0.32501,0.79606,0.49188,0.75368,0.43194,0.75368,606.1,219.3
"1118","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2013,20,154,-2.31871347010137,35,69,34,69,73.0968910201482,16.56,0.08,0.29,0.4,0.67,-0.17,-0.49,-0.17,0.23838,-1.0931,-0.52679,-0.19363,1.0415,-0.89219,1.0415,-0.18844,-0.14148,-0.71898,-0.98381,0.51796,-0.088104,0.51796,-0.76724,-0.036406,-0.16092,-0.71035,0.18957,-0.47904,0.18957,717.6,186.2
"1119","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2011,249,154,2.9314085009589,34,77,43,77,176.127083524471,15.64,1.75,1.54,2.93,3.06,4.08,3.98,4.08,-1.2292,-0.64057,1.8573,0.6128,1.3194,0.46013,1.3194,-0.66149,-0.75006,0.47668,1.2057,1.8213,1.3076,1.8213,1.2604,1.055,0.078668,0.43062,1.1018,1.1846,1.1018,1002.2,325.6
"1120","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2012,240,143,3.81913150101913,38,85,47,78,198.855097987189,15.3,2.6,1.86,1.32,1.62,1.78,3.07,1.78,-0.42472,-1.2249,-0.15,0.99167,0.34093,1.5528,0.34093,-0.53965,-0.86754,-0.96825,-0.12917,0.62727,1.64,0.62727,-0.29858,-1.4549,-1.2606,-0.45142,-0.063219,0.77087,-0.063219,665.7,156.4
"1121","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2012,241,143,3.81913150101913,38,85,47,78,198.855097987189,15.3,2.6,1.86,1.32,1.62,1.78,3.07,1.78,-0.42472,-1.2249,-0.15,0.99167,0.34093,1.5528,0.34093,-0.53965,-0.86754,-0.96825,-0.12917,0.62727,1.64,0.62727,-0.29858,-1.4549,-1.2606,-0.45142,-0.063219,0.77087,-0.063219,665.7,156.4
"1122","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2012,242,139,3.81913150101913,38,85,47,78,145.441780256876,15.15,2.6,1.86,1.32,1.62,1.78,3.07,1.78,-0.42472,-1.2249,-0.15,0.99167,0.34093,1.5528,0.34093,-0.53965,-0.86754,-0.96825,-0.12917,0.62727,1.64,0.62727,-0.29858,-1.4549,-1.2606,-0.45142,-0.063219,0.77087,-0.063219,665.7,150.3
"1123","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2012,243,146,3.81913150101913,38,85,47,78,244.068442039366,15.41,2.6,1.86,1.32,1.62,1.78,3.07,1.78,-0.42472,-1.2249,-0.15,0.99167,0.34093,1.5528,0.34093,-0.53965,-0.86754,-0.96825,-0.12917,0.62727,1.64,0.62727,-0.29858,-1.4549,-1.2606,-0.45142,-0.063219,0.77087,-0.063219,665.7,156.6
"1124","PCMA","Late","BER",48.85,-70.33333333,611,"Boreal",2008,160,148,0.232763879825137,33,64,31,66,59.0232764705866,15.55,2.87,3.66,4.89,5.08,4.12,5.23,4.12,0.056881,0.21419,1.7154,1.7518,-0.022114,1.4484,-0.022114,0.82695,0.42405,1.1922,1.8548,1.6971,1.7905,1.6971,1.8878,1.1817,1.4887,1.6943,1.3758,1.8455,1.3758,661.3,38.3
"1125","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2013,11,150,-2.31871347010137,35,69,34,69,57.7237537645802,16.42,0.08,0.29,0.4,0.67,-0.17,-0.49,-0.17,0.23838,-1.0931,-0.52679,-0.19363,1.0415,-0.89219,1.0415,-0.18844,-0.14148,-0.71898,-0.98381,0.51796,-0.088104,0.51796,-0.76724,-0.036406,-0.16092,-0.71035,0.18957,-0.47904,0.18957,717.6,172.8
"1126","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2008,164,147,1.9873798705082,30,65,35,65,122.070285293934,15.44,2.97,3.62,4.71,4.74,3.85,4.78,3.85,-0.389,-0.16563,1.7118,1.9219,-0.14681,1.3689,-0.14681,0.42113,0.015648,0.87455,1.8561,1.6391,1.7294,1.6391,1.7812,0.74914,1.1665,1.4889,1.2349,1.6445,1.2349,600.6,120.6
"1127","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2013,161,136,-0.83629566200274,25,64,39,81,58.7072964840282,15.36,0.49,0.42,0.25,0.27,0.82,1.42,0.82,0.16988,-1.0837,-0.70351,0.072228,1.5261,0.53854,1.5261,-0.57549,0.061907,-0.92383,-0.99645,0.96177,1.1463,0.96177,-0.40281,-0.40528,-0.56833,-0.98187,0.65786,0.62493,0.65786,NA,NA
"1128","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2013,15,161,-2.31871347010137,36,70,34,69,112.794075180508,16.73,0.08,0.29,0.4,0.67,-0.17,-0.49,-0.17,0.23838,-1.0931,-0.52679,-0.19363,1.0415,-0.89219,1.0415,-0.18844,-0.14148,-0.71898,-0.98381,0.51796,-0.088104,0.51796,-0.76724,-0.036406,-0.16092,-0.71035,0.18957,-0.47904,0.18957,717.6,189.9
"1129","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2011,246,151,2.9314085009589,34,77,43,77,152.058810767079,15.57,1.75,1.54,2.93,3.06,4.08,3.98,4.08,-1.2292,-0.64057,1.8573,0.6128,1.3194,0.46013,1.3194,-0.66149,-0.75006,0.47668,1.2057,1.8213,1.3076,1.8213,1.2604,1.055,0.078668,0.43062,1.1018,1.1846,1.1018,1002.2,309.2
"1130","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2011,247,148,2.9314085009589,34,77,43,77,125.728402269029,15.48,1.75,1.54,2.93,3.06,4.08,3.98,4.08,-1.2292,-0.64057,1.8573,0.6128,1.3194,0.46013,1.3194,-0.66149,-0.75006,0.47668,1.2057,1.8213,1.3076,1.8213,1.2604,1.055,0.078668,0.43062,1.1018,1.1846,1.1018,1002.2,296.5
"1131","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2011,248,148,2.9314085009589,34,77,43,77,125.728402269029,15.48,1.75,1.54,2.93,3.06,4.08,3.98,4.08,-1.2292,-0.64057,1.8573,0.6128,1.3194,0.46013,1.3194,-0.66149,-0.75006,0.47668,1.2057,1.8213,1.3076,1.8213,1.2604,1.055,0.078668,0.43062,1.1018,1.1846,1.1018,1002.2,296.5
"1132","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2009,154,153,1.69405965873973,32,69,37,64,135.232758516829,15.63,3.95,3.82,3.03,2.57,2.81,2.52,2.81,-1.1916,0.58966,-1.1473,0.15852,0.34093,-1.6855,0.34093,0.10454,0.37601,-0.95171,-0.27599,-0.24676,-0.9062,-0.24676,-0.62854,0.38944,-0.093142,-0.11492,0.07284,-1.2176,0.07284,661.3,208.1
"1133","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2009,156,153,1.69405965873973,32,69,37,64,135.232758516829,15.63,3.95,3.82,3.03,2.57,2.81,2.52,2.81,-1.1916,0.58966,-1.1473,0.15852,0.34093,-1.6855,0.34093,0.10454,0.37601,-0.95171,-0.27599,-0.24676,-0.9062,-0.24676,-0.62854,0.38944,-0.093142,-0.11492,0.07284,-1.2176,0.07284,661.3,208.1
"1134","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2009,158,146,1.69405965873973,32,69,37,64,107.533945349301,15.43,3.95,3.82,3.03,2.57,2.81,2.52,2.81,-1.1916,0.58966,-1.1473,0.15852,0.34093,-1.6855,0.34093,0.10454,0.37601,-0.95171,-0.27599,-0.24676,-0.9062,-0.24676,-0.62854,0.38944,-0.093142,-0.11492,0.07284,-1.2176,0.07284,661.3,174.1
"1135","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2009,160,146,1.69405965873973,32,69,37,64,107.533945349301,15.43,3.95,3.82,3.03,2.57,2.81,2.52,2.81,-1.1916,0.58966,-1.1473,0.15852,0.34093,-1.6855,0.34093,0.10454,0.37601,-0.95171,-0.27599,-0.24676,-0.9062,-0.24676,-0.62854,0.38944,-0.093142,-0.11492,0.07284,-1.2176,0.07284,661.3,174.1
"1136","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2009,163,146,1.69405965873973,32,69,37,64,107.533945349301,15.43,3.95,3.82,3.03,2.57,2.81,2.52,2.81,-1.1916,0.58966,-1.1473,0.15852,0.34093,-1.6855,0.34093,0.10454,0.37601,-0.95171,-0.27599,-0.24676,-0.9062,-0.24676,-0.62854,0.38944,-0.093142,-0.11492,0.07284,-1.2176,0.07284,661.3,174.1
"1137","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2014,14,158,-3.04750602743562,23,42,19,46,128.38427756704,16.66,-0.83,-0.79,-0.84,-0.71,-1.02,-1.6,-1.02,-1.7231,-1.6292,-2.0565,0.13263,-1.4129,0.32605,-1.4129,-1.2002,-1.6452,-2.3436,-1.8716,-2.1379,-0.43398,-2.1379,-1.0049,-2.0061,-1.8953,-1.6801,-2.1002,-1.8458,-2.1002,NA,NA
"1138","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2014,15,156,-3.04750602743562,23,42,19,46,110.368859896853,16.61,-0.83,-0.79,-0.84,-0.71,-1.02,-1.6,-1.02,-1.7231,-1.6292,-2.0565,0.13263,-1.4129,0.32605,-1.4129,-1.2002,-1.6452,-2.3436,-1.8716,-2.1379,-0.43398,-2.1379,-1.0049,-2.0061,-1.8953,-1.6801,-2.1002,-1.8458,-2.1002,NA,NA
"1139","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2014,16,215,-3.04750602743562,23,42,19,46,653.229249393617,15.39,-0.83,-0.79,-0.84,-0.71,-1.02,-1.6,-1.78,-1.7231,-1.6292,-2.0565,0.13263,-1.4129,0.32605,0.027283,-1.2002,-1.6452,-2.3436,-1.8716,-2.1379,-0.43398,-0.47003,-1.0049,-2.0061,-1.8953,-1.6801,-2.1002,-1.8458,-1.3387,NA,NA
"1140","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2013,14,161,-2.31871347010137,36,70,34,69,112.794075180508,16.73,0.08,0.29,0.4,0.67,-0.17,-0.49,-0.17,0.23838,-1.0931,-0.52679,-0.19363,1.0415,-0.89219,1.0415,-0.18844,-0.14148,-0.71898,-0.98381,0.51796,-0.088104,0.51796,-0.76724,-0.036406,-0.16092,-0.71035,0.18957,-0.47904,0.18957,717.6,189.9
"1141","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2002,5,176,-1.85956278554247,41,79,38,75,173.100938431134,16.25,-0.69,0.4,0.49,0.71,0.83,-0.22,-0.22,-1.0698,0.71457,1.0631,0.15347,0.018376,-0.034158,-0.034158,0.040124,0.085576,0.28822,0.99784,0.58117,0.0010381,0.0010381,0.5548,0.8728,1.726,0.56662,0.37386,0.12922,0.12922,886,272.4
"1142","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2011,105,158,-0.792210730610959,28,73,45,83,110.318259097085,16.11,0.96,0.9,2.3,2.4,3.12,3.07,3.12,-0.32843,0.70767,1.8007,0.26284,0.93991,0.27191,0.93991,-0.11119,0.42575,1.3209,1.5706,1.4573,0.71646,1.4573,1.1793,1.4138,0.60256,0.84633,1.2742,1.1741,1.2742,805.2,274.1
"1143","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2013,19,161,-2.31871347010137,36,70,34,69,112.794075180508,16.73,0.08,0.29,0.4,0.67,-0.17,-0.49,-0.17,0.23838,-1.0931,-0.52679,-0.19363,1.0415,-0.89219,1.0415,-0.18844,-0.14148,-0.71898,-0.98381,0.51796,-0.088104,0.51796,-0.76724,-0.036406,-0.16092,-0.71035,0.18957,-0.47904,0.18957,717.6,189.9
"1144","PCMA","Late","MIR",53.78333333,-72.86666667,384,"Boreal",2013,18,147,-2.31871347010137,35,69,34,69,35.181808489531,16.31,0.08,0.29,0.4,0.67,-0.17,-0.49,-0.17,0.23838,-1.0931,-0.52679,-0.19363,1.0415,-0.89219,1.0415,-0.18844,-0.14148,-0.71898,-0.98381,0.51796,-0.088104,0.51796,-0.76724,-0.036406,-0.16092,-0.71035,0.18957,-0.47904,0.18957,717.6,171.5
"1145","PCMA","Late","MIS",49.71666667,-71.93333333,342,"Boreal",2002,15,168,-0.099437592258721,35,74,39,79,87.5965995962185,16.09,-1.63,0.53,0.59,0.92,0.9,-0.24,-0.24,-1.0724,0.85473,0.68731,0.44914,-0.042845,-0.17693,-0.17693,-0.60056,-0.31278,0.13582,1.0277,0.49595,-0.084704,-0.084704,0.12863,0.50666,1.1339,0.13213,0.073507,-0.021626,-0.021626,850.5,289.6
"1146","PCMA","Late","DAN",50.68333333,-72.18333333,487,"Boreal",2003,5,154,-1.74100684918082,25,53,28,52,116.265158296259,16.01,-1.74,-1.68,-1.7,0.6,-0.72,-0.76,-0.72,-1.3435,-0.11103,-0.87971,1.174,-1.4791,0.75913,-1.4791,-0.90828,-1.3189,-1.2773,0.10318,-0.83913,0.22,-0.83913,-0.41721,-0.14062,-0.99959,-0.63972,-1.3153,-0.55634,-1.3153,835.9,143.9
